https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"370769","1","1","Vehicle in Operation","1","Kia","2010","2010","Forte Ex","Blue","N","Northbound","false","19","Other Non-motorist","6","Turning Right","0","None","88","Not Applicable","1","3","Not Towed","99","Unknown","1","1","Straight","3","Hillcrest","13","Non-Collision","1","No Damage","1","Passenger Car","6","Turning Right","0","None","KNAFU6A26A5143280","6","Stop Sign","1","No","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Willimantic","CT","","06226","","false","","false","false","","true","CT","false","false","1","Government Employees Insurance Company","","","","","","","","","","","","","","","","","","","","2018-05-21","","","",""
"371439","2","1","Vehicle in Operation","1","GMC","2009","2009","SIERRA K","WHI","E","Eastbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","45","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","1","No Damage","5","Pick Up","1","Straight Ahead","0","None","1GDHK44KX9F155192","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Griswold","CT","","06351","","","","false","false","Hopeville Road (Route 201)","false","CT","false","false","1","ARCH","","","","","","","","","","","","","","","","","","","","","","","",""
"371439","1","99","Unknown","1","","","","","","","","","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","","","99","","","99","Unknown","","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","","1","Straight Ahead","99","Unknown","","99","Unknown","99","Unknown","22","Motor Vehicle In Motion","","","","","","","","","","","","","","","","","","","","","","Hopeville Rd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376132","1","1","Vehicle in Operation","1","Jeep","2012","2012","Compass Sport","Blue","S","Southbound","false","26","Other Non-Fixed Object","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","1C4NJDBB4CD578785","10","Marked Uncontrolled Crosswalk","2","Yes","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stafford Sprngs","CT","","06076","","","","false","false","River Rd (Rte 32)","false","CT","false","false","1","HANOVER AMERICAN","","","","","","","","","","","","","","","","","","","","2017-10-27","","","",""
"377391","1","1","Vehicle in Operation","1","Chevrolet","2010","2010","Malibu 1lt","White ","E","Eastbound","false","26","Other Non-Fixed Object","11","Slowing","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","11","Slowing","0","None","1G1ZC5EB6AF291665","1","No Control Device","88","Not Applicable","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stafford Spring","CT","","06076","","","","false","","Main St","","CT","","","1","Titan Indemnity Company","","","","","","","","","","","","","","","","","","","","2018-10-23","","","",""
"392013","1","1","Vehicle in Operation","1","Volvo","2002","2002","V70","Green","S","Southbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","40","3","Not Towed","1","Two-Way, Not Divided","2","2","Curve Left","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","2","Negotiating a Curve","0","None","YV1SW61R521179795","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwich","CT","","06360","","false","","false","false","Windham Center Rd.","false","CT","false","false","1","USAA","","","","","","","","","","","","","","","","","","","","2019-01-05","","","",""
"395370","1","1","Vehicle in Operation","1","Hyundai","2007","2007","Accent Gls","Black","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","50","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","KMHCN46C47U158590","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Willimantic","CT","","06226","","false","Columbia Ford","false","false","RT 6","false","CT","false","false","1","CSAA Affinity Insurance Company","","","","","","","","","","","","","","","","","","","","2018-06-10","","","",""
"410446","1","1","Vehicle in Operation","1","Ford","2001","2001","Ranger","White ","E","Eastbound","false","17","Pedestrian","3","Backing","99","Unknown","88","Not Applicable","1","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","1","1","Straight","2","Uphill","15","Undercarriage","1","No Damage","5","Pick Up","3","Backing","99","Unknown","1FTZR15E11PB77172","1","No Control Device","88","Not Applicable","13","Fell/Jumped From Vehicle","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Willimantic","CT","","06226","","false","Troop E","false","false","#94 Phillips Rd. Driveway","false","CT","false","false","1","LM-General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"413222","1","1","Vehicle in Operation","1","MITS","2004","2004","LANCER OZ RALLY","GRY","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JA3AJ86E84U039998","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","PUTNAM","CT","UnitedStates","06260","false","false","","false","false","CHURCH ST","false","CT","false","false","1","CSAA AFFINITY INSURANCE","","","","","","","","","false","PUTNAM","CT","","","","","","","","","2018-07-15","","","",""
"413864","1","1","Vehicle in Operation","2","X","","","X","X","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","0","None","45","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","X","1","No Control Device","88","Not Applicable","17","Pedestrian","","","","","","","1","No Special Function","88","Not applicable","","","X","","Unknown","X","true","false","","false","false","Boston Turnpike","false","","false","false","1","X","","","","","","","","","","","","","","","","","","","","","","","",""
"428446","1","1","Vehicle in Operation","1","Toyota","2017","2017","Prius","Red","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JTDKARFU0H3529351","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","South Windsor","CT","","06074","","","","false","false","Garnet Ridge Rd.","false","CT","false","false","1","Amica Mutual Insurance Company","","","","","","","","","","","","","","","","","","","","2018-08-01","","","",""
"428446","2","99","Unknown","1","","","","","","S","Southbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","97","Other","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","TOLLAND","CT","","06084","","","","false","","Garnet Ridge Rd.","false","","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"429857","1","1","Vehicle in Operation","1","Nissan","2008","2008","Sentra 2.0/2.0s/2.0s","Gray","E","Eastbound","false","25","Work Zone/Maintenance Equipment","1","Straight Ahead","0","None","88","Not Applicable","20","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","3N1AB61E58L642355","2","Person (including flagger, law enforcement, crossing guard, etc.)","2","Yes","25","Work Zone/Maintenance Equipment","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Shelton","CT","","06484","","false","","false","false","Westbound Lane RT 14","false","CT","false","false","1","UNITRIN PREFERRED INS CO","","","","","","","","","","","","","","","","","","","","2018-07-26","","","",""
"433541","1","1","Vehicle in Operation","4","Infi","2007","2007","M35 Seda","Gry      ","W","Westbound","false","17","Pedestrian","5","Overtaking/Passing","0","None","88","Not Applicable","45","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","5","Overtaking/Passing","0","None","JNKAY01E87M313175   ","1","No Control Device","88","Not Applicable","17","Pedestrian","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bristol","CT","","06010","","false","Troop D Impound","false","false","Mashamoquet Rd (Route 44)","false","CT","false","false","1","Titan Indemnity Company","","","","","","","","","","","","","","","","","","","","","","","",""
"439272","1","1","Vehicle in Operation","1","KIA","2017","2017","Optima Ex","Black","N","Northbound","false","26","Other Non-Fixed Object","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","4","Sector 4 (SouthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","5XXGU4L35HG173698","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Atlanta","GA","","30339","","false","N/A","false","false","Southridge Dr","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","","","","",""
"439272","2","2","Parked Vehicle","0","Dodge","1990","1990","Van","White","N","Northbound","false","88","Not Applicable","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","13","Non-Collision","1","No Damage","3","Passenger Van","12","Parked","0","None","2B7KB31Z7LK772242","1","No Control Device","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Willimantic    ","CT","","06226","","false","N/A","false","false","Southridge Dr","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"440620","1","1","Vehicle in Operation","3","Ford","2014","2014","F150","Whi      ","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","50","2","Towed But not Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","1","Straight Ahead","0","None","1FTFW1ET2EFC23386   ","1","No Control Device","88","Not Applicable","17","Pedestrian","8","Ran Off Roadway Right","33","Curb","88","Not Applicable","1","No Special Function","88","Not applicable","","","Lisbon         ","CT","","06351","","false","N. E. Recyclers to Troop K","false","false","RT 32","false","CT","false","false","1","AARP","","","","","","","","","","","","","","","","","","","","","","","",""
"461715","2","1","Vehicle in Operation","1","HYUN","2007","2007","SONATA","TAN","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","5NPEU46F57H271517","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","DAYVILLE","CT","UnitedStates","06241","false","false","","false","false","CANAL ST","false","CT","false","false","1","AMICA","","","","","","","","","false","DAYVILLE","CT","","","","","","","","","2019-06-06","","","",""
"462836","1","1","Vehicle in Operation","2","Dodg","2005","2005","Ram 1500","Blk      ","S","Southbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","7","Turning Left","0","None","1D7HA16K25J642757   ","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Willimantic    ","CT","","06226","","false","","false","false","Thread City Crossing","false","CT","false","false","1","Patrons Mutual","","","","","","","","","","","","","","","","","","","","2019-01-11","","","",""
"466492","1","1","Vehicle in Operation","0","Cannondale","","","","Black","E","Eastbound","false","","","15","Wrong way (or Wrong Side)","0","None","","","25","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","","","15","Wrong way (or Wrong Side)","0","None","QM22508","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Valley Street ","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
