https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"355523","","1","24","2","Female","CT","06281","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Rt. 6","E","false","1","","false","99","Unknown","1","No","99","Unknown","","","3","Intersection – Other","0","None","","","99","Unknown if Distracted","","","","Woodstock","","2","State","CT","","","","3","EMS Ground","KB Ambulance","Day Kimball Hospital"
"360254","1","1","28","1","Male","CT","06076","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","99","Unknown","99","Unknown","13","Failed to Keep in Proper Lane","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Stafford Sprngs","","2","State","CT","4","1","No","1","Not Transported","",""
"360254","","2","27","1","Male","CT","06042","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Crystal Lake Road","S","false","1","2","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","1","No Improper Action","","","7","Shoulder/Roadside","5","ANSI Approved Bicycle helmet","","","1","Not Distracted","","","","Manchester     ","","2","State","CT","","","","3","EMS Ground","Tolland Ambulance","Hartford Hospital "
"360255","1","1","24","1","Male","CT","06460","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Milford","","2","State","CT","4","1","No","1","Not Transported","",""
"360255","","2","17","1","Male","CT","06240","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Tuckie Road","N","false","1","","false","6","In Roadway - Other","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","WINDHAM","","1","Not Licensed","","","","","1","Not Transported","",""
"361644","4","1","30","1","Male","CT","06260","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","4","Too Fast for Conditions","13","Failed to Keep in Proper Lane","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Putnam","UnitedStates","2","State","","4","1","No","1","Not Transported","",""
"361644","","2","30","1","Male","CT","06255","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Reardon Road","S","false","4","3","true","97","Other","1","No","1","No Improper Action","88","Not Applicable","10","Driveway Access","0","None","88","Not Applicable","1","Not Distracted","","","","N Grosvenordale","","2","State","CT","4","","","3","EMS Ground","Community Amb","DAY KIMBALL"
"368916","1","1","70","1","Male","CT","06360","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwich","","2","State","CT","4","1","No","1","Not Transported","",""
"368916","","2","31","1","Male","CT","06226","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","RT 32","S","false","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","99","Unknown","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Willimantic    ","","2","State","CT","","","","2","EMS Air","Lifestar","HARTFORD"
"370769","","2","23","1","Male","CT","06226","3","Pedestrian","C","Possible Injury (C)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Unknown","N","false","1","","false","5","Walking/Cycling on Sidewalk","1","No","7","Entering/Exiting Parked/Standing Vehicle","88","Not Applicable","8","Sidewalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Willimantic","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","","WINDHAM MEMORIAL HOSPITAL"
"370769","1","1","22","2","Female","CT","06226","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic","","2","State","CT","4","1","No","1","Not Transported","",""
"371439","","2","11","1","Male","CT","06351","6","Other Cyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Hopeville Road (Route 201)","E","false","2","1","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","10","Improper Turn/Merge","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","5","Other Activity, Electronic Device","","","","GRISWOLD","","2","State","","","","","1","Not Transported","",""
"371439","2","1","50","1","Male","CT","06082","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Enfield","","2","State","CT","4","1","No","1","Not Transported","",""
"376132","","2","26","1","Male","CT","06076","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","S","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Stafford Sprngs","","2","State","CT","","","","1","Not Transported","",""
"376132","1","1","65","2","Female","CT","06076","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Stafford Sprngs","","2","State","CT","4","","","1","Not Transported","",""
"377391","","2","52","2","Female","CT","06076","3","Pedestrian","B","Suspected Minor Injury (B)","97","Other","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Main St","E","false","1","","false","1","Crossing Roadway","99","Unknown","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Stafford Sprngs","","","","CT","","","","3","EMS Ground","Stafford","Hartford Hospital"
"377391","1","1","68","1","Male","CT","06076","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","0","None Used-Motor Vehicle Occupant","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Stafford Spring","","2","State","CT","4","1","No","1","Not Transported","",""
"392013","","2","21","1","Male","CT","06280","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Windham Center Rd","S","false","1","","false","6","In Roadway - Other","1","No","8","Inattentive (Talking, Eating, etc.)","","","5","Travel Lane-Other Location","0","None","","","2","Manually Operating an Electronic Communication Device (texting, typing, dialing)","","","","Windham","","2","State","CT","","","","3","EMS Ground","Windham","Windham Hospital"
"392013","1","1","24","1","Male","CT","06360","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","4","Too Fast for Conditions","2","Ran Off Roadway","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwich","","2","State","CT","4","1","No","1","Not Transported","",""
"395370","1","1","29","2","Female","CT","06226","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic","","2","State","CT","4","1","No","1","Not Transported","",""
"395370","","2","63","2","Female","CT","06237","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","2","Written Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","RT 6","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Columbia","","2","State","CT","","","","2","EMS Air","LifeStar","ST. FRANCIS"
"410446","","2","15","99","Unknown","","","4","Other Pedestrian (wheelchair, person in a building, skater, pedestrian conveyance)","B","Suspected Minor Injury (B)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","#94 Phillips Rd Driveway","E","false","1","","false","97","Other","1","No","99","Unknown","","","97","Other","0","None","","","1","Not Distracted","","","","","","","","","","","","97","Other","","BACKUS HOSPITAL"
"410446","1","1","19","1","Male","CT","06226","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","4","Arrest/Summons","3","Test Given","2","Urine","3","Test Given","2","Urine","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic    ","","2","State","CT","4","1","No","1","Not Transported","",""
