https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"176778","1","1","Vehicle in Operation","1","Nissan","2006","2006","Altima","Black","E","Eastbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","","3","Not Towed","1","Two-Way, Not Divided","2","2","Curve Left","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","1N4AL11D26N438345","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","E Ferry Street","false","CT","false","false","1","Allstate","","","","","","","","","","","","","","","","","","","","2016-09-29","","","",""
"176778","2","1","Vehicle in Operation","1","","0","Older than 2003","","","N","Northbound","false","22","Motor Vehicle In Motion","15","Wrong way (or Wrong Side)","0","None","88","Not Applicable","","","","5","One-Way Trafficway","1","2","Curve Left","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","","","15","Wrong way (or Wrong Side)","0","None","","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","false","false","","false","false","Fairmont Avenue","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"182753","1","1","Vehicle in Operation","1","HONDA","","","CIVIC","WHITE","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","","","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","","","GRAND AVE","","","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"191551","1","1","Vehicle in Operation","1","Lincoln","1997","1997","Town Car","Green","N","Northbound","","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","25","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","7","Turning Left","0","None","1LNLM81W1VY703422","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Howard Ave","false","CT","false","false","1","Hartford","","","","","","","","","","","","","","","","","","","","2017-04-01","","","",""
"192642","1","1","Vehicle in Operation","1","Nissan","2010","2010","Murano","Maroon Or Burgundy","E","Eastbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","JN8AZ1MW2AW123803","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","Yonkers","NY","UnitedStates","","false","false","","false","false","Peck St","false","NY","false","false","1","Travelers","","","","","","","","","","","","","","","","","","","","2017-04-12","","","",""
"192642","2","1","Vehicle in Operation","1","","0","Older than 2003","","","N","Northbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","","6","Stop Sign","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Rowe St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198090","1","1","Vehicle in Operation","1","Toyota","2009","2009","Corrola","Blue","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1NXBU40EX9Z164115","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Valley St","false","MD","false","false","1","Usaa","","","","","","","","","","","","","","","","","","","","2016-11-28","","","",""
"199055","1","1","Vehicle in Operation","1","Hyundai","2016","2016","Elantra","Gray","N","Northbound","","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","7","Turning Left","0","None","5NPDH4AE9GH767970","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Winthrop Ave","false","CT","false","false","88","No Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"201153","1","1","Vehicle in Operation","1","Honda","2015","2015","Odyssey","Blue","N","Northbound","","17","Pedestrian","3","Backing","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","3","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","3","Backing","0","None","5FNRL5H68FB070375","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","N.frontage Rd","false","CT","false","false","88","Other-name In Policy # Box","","","","","","","","","","","","","","","","","","","","2017-07-15","","","",""
"202704","1","1","Vehicle in Operation","1","Honda","2006","2006","Civic","Blue","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JHMFA36246S023584","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06519","false","false","","false","false","Long Wharf Dr","false","CT","false","false","88","Omni Insurance","","","","","","","","","","","","","","","","","","","","2016-10-20","","","",""
"204466","1","1","Vehicle in Operation","1","Chevrolet","2015","2015","Silverado","Black","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","","3","Not Towed","5","One-Way Trafficway","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","1","Straight Ahead","0","None","1GC2KVEG2FZ108954","10","Marked Uncontrolled Crosswalk","1","No","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","UnitedStates","","false","false","","false","false","Broadway","false","CT","false","false","1","The Standard Fire Insurace Co,","","","","","","","","","","","","","","","","","","","","2017-07-08","","","",""
"208572","2","1","Vehicle in Operation","1","","0","Older than 2003","","","S","Southbound","","22","Motor Vehicle In Motion","3","Backing","0","None","88","Not Applicable","25","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","3","Backing","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","99","Unknown","","","Newington","CT","UnitedStates","06111","false","true","","false","false","Winchester Ave","false","","false","false","99","","","","","","","","","","","","","","","","","","","","","","","","",""
"208572","1","1","Vehicle in Operation","1","","0","Older than 2003","","","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Winchester Ave","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216398","2","1","Vehicle in Operation","1","ROADMASTER","0","Older than 2003","","Red","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","1","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","RM30782229","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Forbes Place","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"216398","1","1","Vehicle in Operation","1","NISS","2004","2004","MAXIMA S","GRY","N","Northbound","false","18","Pedalcycle/Pedalcyclist","14","Overtaking/Passing Cyclist","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","14","Overtaking/Passing Cyclist","0","None","1N4BA41E04C852916","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","false","EHPD (471 North High Street, East Haven, Connecticut","false","false","Forbes Place","false","CT","false","false","1","FOREMOST INS CO","","","","","","","","","","","","","","","","","","","","2017-02-15","","","",""
"218210","1","1","Vehicle in Operation","1","Mercury","2004","2004","Mountaineer","Green","N","Northbound","false","26","Other Non-Fixed Object","1","Straight Ahead","0","None","0","None","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stratford      ","CT","","06615","","false","N/A","false","false","Hemingway Avenue","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2017-02-04","","","",""
"221154","2","1","Vehicle in Operation","1","","0","Older than 2003","","","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","","1","Straight","1","Level","99","Unknown","99","Unknown","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","true","Fountain St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221154","1","1","Vehicle in Operation","1","Lincoln","2014","2014","Navigator","Gray","W","Westbound","","22","Motor Vehicle In Motion","6","Turning Right","0","None","88","Not Applicable","25","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","99","Unknown","1","No Damage","2","(Sport) Utility Vehicle","6","Turning Right","0","None","5LMJJ2J57EEL05232","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","Woodbridge","CT","UnitedStates","06525","false","false","","false","true","Fountain St","false","CT","false","false","88","Statefarm","","","","","","","","","","","","","","","","","","","","2016-11-28","","","",""
"223871","1","1","Vehicle in Operation","1","Nissan","2016","2016","Altima","Red","W","Westbound","","17","Pedestrian","6","Turning Right","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","6","Turning Right","0","None","1N4AL3AP5GN376835","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","74134","false","false","","false","false","Trumbull Street","false","PA","false","false","88","Self Insurer Certificate","","","","","","","","","","","","","","","","","","","","","","","",""
"223871","2","2","Parked Vehicle","0","Chevrolet","2016","2016","Malibu","Blue","","","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","1","No Damage","1","Passenger Car","12","Parked","0","None","1G1ZB5ST1GF262356","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","","true","CT","false","false","88","Metlife","","","","","","","","","","","","","","","","","","","","","","","",""
"224568","1","1","Vehicle in Operation","1","Dodge","2004","2004","Stratus","Red","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1B3EL36J04N336188","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","","","","","true","false","Crown Auto Center","false","false","Whalley Avenue/west Prospect Street","false","CT","false","false","1","Nationwide","","","","","","","","","","","","","","","","","","","","2017-02-18","","","",""
