https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"921794","1","Complete","921794","921794","41.55482600","-73.03686300","922022","Waterbury","151","151","Waterbury","2022-01-26","2022","1","January","26","4","Wednesday","09:44:00","9","2200008732","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.22","0948","EAST MAIN ST","EAST MAIN ST","NORTH ELM ST","","","","","41.55482600","-73.03686300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","531","2022-03-31 18:31:25.0","C","Closed","2022-03-31 19:22:29.0","","","","","","","","","","","",""
"923255","1","Complete","923255","923255","41.31166683","-72.92543918","921285","New Haven","93","93","New Haven","2021-11-07","2021","11","November","7","1","Sunday","17:41:00","17","21040304","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.00","0117","COLLEGE ST","COLLEGE ST","GROVE ST","","","","","41.31166683","-72.92543918","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","","","4","Dark-Lighted","1","Dry","0","None","","","","","0","None","","","","","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","221","2021-11-07 23:11:00.0","O","Open","2021-11-07 21:48:00.0","","","","","","","","","","","",""
"932951","1","Complete","932951","932951","41.30723000","-72.77079000","921268","North Branford","99","99","North Branford","2021-10-15","2021","10","October","15","6","Friday","23:00:00","23","2100011858","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","1.03","139","139-N","139-N","","Valley Road","520.0","Feet","N","41.30723000","-72.77079000","9","Pedestrian","88","Not Applicable","2","Shoulder","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009900","North Branford PD","307","2022-05-10 13:20:54.0","O","Open","2022-05-10 14:20:11.0","","","","","","","","","","","",""
"943431","1","Complete","943431","943431","41.29340200","-72.94436700","921077","New Haven","93","93","New Haven","2021-04-21","2021","4","April","21","4","Wednesday","22:34:00","22","21014724","K","Fatal (Kill)","O","No Apparent Injury (O)","1","0","0","3","State","1.10","10","10-N","10-N","","ADELINE ST","150.0","Feet","N","41.29340200","-72.94436700","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","","","4","Dark-Lighted","1","Dry","0","None","","","","","0","None","","","","","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","362","2021-04-22 00:42:00.0","O","Open","2021-04-21 23:12:00.0","","","","","","","","","","","",""
"945418","1","Complete","945418","945418","41.44584200","-72.82541700","922144","Wallingford","148","148","Wallingford","2022-06-19","2022","6","June","19","1","Sunday","16:26:00","16","2200016723","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.65","0326","SOUTH MAIN ST","SOUTH MAIN ST","CEDAR ST","","","","","41.44584200","-72.82541700","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0014800","Wallingford PD","049","2022-06-22 11:30:40.0","O","Open","2022-06-22 12:33:24.0","","","","","","","","","","","",""
"946892","1","Complete","946892","946892","41.30613100","-72.96732000","921257","West Haven","156","156","West Haven","2021-09-28","2021","9","September","28","3","Tuesday","19:54:00","19","2100051147","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","1.83","122","122-N","122-N","","Winfred St","550.0","Feet","S","41.30613100","-72.96732000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","","","4","Dark-Lighted","1","Dry","0","None","","","","","0","None","","","","","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","162","2021-11-17 12:18:00.0","O","Open","2021-11-17 08:49:00.0","","","","","","","","","","","",""
"947932","1","Complete","947932","947932","41.26781900","-73.00170900","922199","Orange","107","107","Orange","2022-06-23","2022","6","June","23","5","Thursday","11:59:00","11","22-21686","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.09","0146","OLD TAVERN RD","OLD TAVERN RD","","Racebrook Road","450.0","Feet","W","41.26781900","-73.00170900","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010700","Orange PD","113","2022-06-29 15:07:28.0","O","Open","2022-06-29 08:59:19.0","","","","","","","","","","","",""
"961781","1","Complete","961781","961781","41.42528300","-73.01311900","921197","Bethany","8","8","Bethany","2021-08-12","2021","8","August","12","5","Thursday","13:51:00","13","2100326893","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.71","52","POLE HILL RD","POLE HILL RD","","Johnson Rd","25.0","Feet","N","41.42528300","-73.01311900","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","1","Clear","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","8","Work Zone (construction / maintenance / utility)","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","2","Yes","4","Activity Area","4","Intermittent or Moving Work","2","Yes","1","No","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0986","2022-08-15 10:47:46.0","C","Closed","2022-08-15 10:52:38.0","","","","","","","","","","","",""
"966551","1","Complete","966551","966551","41.50867000","-72.81656000","922214","Wallingford","148","148","Wallingford","2022-08-22","2022","8","August","22","2","Monday","21:02:00","21","2200023102","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","1.18","71","71-N","71-N","","Atwater Place","3.0","TenthsofMile","N","41.50867000","-72.81656000","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0014800","Wallingford PD","049","2022-08-30 10:01:22.0","C","Closed","2022-08-30 10:40:32.0","","G","NEW HAVEN","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","11600","4","MINOR ARTERIAL - NEW HPMS","1","Rural"
"969416","1","Complete","969416","969416","41.31369134","-73.02163971","921241","Woodbridge","167","167","Woodbridge","2021-10-05","2021","10","October","5","3","Tuesday","19:29:00","19","2100411299","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","43.71","243","15-S","RT 15","RT 114 OP","","","","","41.31369134","-73.02163971","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0792","2022-09-05 10:26:17.0","C","Closed","2022-09-05 10:28:34.0","","","","","","","","","","","",""
"982785","1","Complete","982785","982785","41.37325200","-72.93946400","922110","Hamden","62","62","Hamden","2022-05-18","2022","5","May","18","4","Wednesday","22:17:00","22","2200020385","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.46","0411","PARADISE AV NO 5","PARADISE AV NO 5","","COOPER LN","1875.0","Feet","N","41.37325200","-72.93946400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0164","2022-10-18 15:16:26.0","O","Open","2022-10-18 15:33:56.0","","","","","","","","","","","",""
"986434","1","Complete","986434","986434","41.28655200","-72.93648800","922276","New Haven","93","93","New Haven","2022-10-29","2022","10","October","29","7","Saturday","21:56:00","21","22036649","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","0.48","10","10-N","10-N","","KIMBERLY AVE.","100.0","Feet","N","41.28655200","-72.93648800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44050","2022-10-30 04:19:25.0","O","Open","2022-10-31 04:02:10.0","","","","","","","","","","","",""
"986582","1","Complete","986582","986582","41.31252800","-73.02578000","921169","Woodbridge","167","167","Woodbridge","2021-07-25","2021","7","July","25","1","Sunday","04:30:00","4","2100300741","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","0","3","State","43.47","15","15-N","15-N","","EXIT #58","2700.0","Feet","N","41.31252800","-73.02578000","9","Pedestrian","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","1382","2022-10-30 07:20:39.0","C","Closed","2022-10-30 07:22:08.0","","","","","","","","","","","",""
"990156","1","Complete","990156","990156","41.32884500","-72.96599500","922292","New Haven","93","93","New Haven","2022-11-04","2022","11","November","4","6","Friday","18:09:00","18","22037383","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","4","3","State","0.57","63","63-N","63-N","","EMERSON ST","250.0","Feet","N","41.32884500","-72.96599500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","6","Dark-Unknown Lighting","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40812","2022-11-04 23:21:29.0","O","Open","2022-11-07 04:00:33.0","","G","NEW HAVEN","1","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","20400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","1","Rural"
"991692","1","Complete","991692","991692","41.55197700","-73.02521700","922182","Waterbury","151","151","Waterbury","2022-07-21","2022","7","July","21","5","Thursday","19:47:00","19","2200070925","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.88","0303","EAST MAIN ST","EAST MAIN ST","","Wolcott Street","943.0","Feet","E","41.55197700","-73.02521700","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","861","2022-11-09 14:58:13.0","O","Open","2022-11-09 15:27:30.0","","","","","","","","","","","",""
"997829","1","Complete","997829","997829","41.31799400","-72.93797000","922328","New Haven","93","93","New Haven","2022-11-27","2022","11","November","27","1","Sunday","21:20:00","21","22040257","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.25","0257","GOFFE ST","GOFFE ST","","ORCHARD","50.0","Feet","N","41.31799400","-72.93797000","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","99","Unknown","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44175","2022-11-28 17:47:52.0","C","Closed","2022-11-29 04:00:11.0","22040257","","","","","","","","","","",""
"1000864","1","Complete","1000864","1000864","41.27212700","-72.95222200","922330","West Haven","156","156","West Haven","2022-11-07","2022","11","November","7","2","Monday","10:11:00","10","2200055187","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.22","0390","SAVIN AV","SAVIN AV","","Center St","270.0","Feet","S","41.27212700","-72.95222200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","185","2022-11-17 09:33:40.0","O","Open","2022-12-05 16:22:20.0","","","","","","","","","","","",""
"1006228","1","Complete","1006228","1006228","41.48298600","-73.19224700","922062","Southbury","130","130","Southbury","2022-03-18","2022","3","March","18","6","Friday","07:49:00","7","2200118754","K","Fatal (Kill)","K","Fatal Injury (K)","3","1","2","1","Interstate","23.08","84","84-W","84-W","","Exit 15","9.0","TenthsofMile","E","41.48298600","-73.19224700","14","Motor Vehicle in Operation","1","Front to rear","2","Shoulder","1","Clear","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0956","2022-12-22 13:53:17.0","O","Open","2022-12-22 13:55:58.0","","","","","","","","","","","",""
"1006534","1","Complete","1006534","1006534","41.29246000","-72.78758300","922310","Branford","14","14","Branford","2022-11-18","2022","11","November","18","6","Friday","19:48:00","19","2200022660","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","2","USRoute","56.56","1","1-N","1-N","","Windmill Hill Rd","40.0","Feet","N","41.29246000","-72.78758300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0001400","Branford PD","494","2022-12-23 09:56:06.0","O","Open","2022-12-23 10:39:38.0","","G","NEW HAVEN","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","13900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","1","Rural"
"1013657","1","Complete","1013657","1013657","41.32480300","-72.77190200","922338","North Branford","99","99","North Branford","2022-11-22","2022","11","November","22","3","Tuesday","14:36:00","14","2200013624","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","99099.00","","1009948","280 Branford Road","","Foxon Road","320.0","Feet","S","41.32480300","-72.77190200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CT0009900","North Branford PD","307","2023-01-13 08:49:59.0","O","Open","2023-01-13 09:20:13.0","","","","","","","","","","","",""
"1014742","1","Complete","1014742","1014742","41.47862300","-73.20598500","921314","Southbury","130","130","Southbury","2021-12-29","2021","12","December","29","4","Wednesday","23:39:00","23","2100534936","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","1","1","Interstate","22.31","84","84-E","84-E","","15 on-ramp","1.0","TenthsofMile","W","41.47862300","-73.20598500","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","5","Road Surface Condition (wet, icy, snow, slush, etc.)","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0765","2023-01-17 10:03:57.0","C","Closed","2023-01-17 10:10:32.0","","","","","","","","","","","",""
"1016764","1","Complete","1016764","1016764","41.31607700","-72.94079000","923018","New Haven","93","93","New Haven","2023-01-23","2023","1","January","23","2","Monday","18:12:00","18","23003131","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.47","0653","WHALLEY AV","WHALLEY AV","","HUDSON ST","190.0","Feet","E","41.31607700","-72.94079000","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","44051","2023-01-24 02:42:59.0","O","Open","2023-01-25 04:00:02.0","","","","","","","","","","","",""
"1019557","1","Complete","1019557","1019557","41.34041300","-72.93508600","922197","Hamden","62","62","Hamden","2022-08-02","2022","8","August","2","3","Tuesday","20:30:00","20","2200030219","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","5.32","10","10-N","10-N","GEORGE ST","","","","","41.34041300","-72.93508600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","6","Dark-Unknown Lighting","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0041","2023-02-05 16:27:48.0","O","Open","2023-02-05 17:06:53.0","","","","","","","","","","","",""
"1024691","1","Complete","1024691","1024691","41.57949800","-73.03034000","922286","Waterbury","151","151","Waterbury","2022-11-01","2022","11","November","1","3","Tuesday","19:09:00","19","2200106997","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.73","0186","CHASE AV","CHASE AV","","Hill Street","25.0","Feet","E","41.57949800","-73.03034000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","861","2023-02-23 13:54:04.0","O","Open","2023-02-23 14:38:42.0","","","","","","","","","","","",""
"1025978","1","Complete","1025978","1025978","41.36976100","-73.14829500","923038","Oxford","108","108","Oxford","2023-02-03","2023","2","February","3","6","Friday","18:08:00","18","2300046836","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","8.94","34","34-E","34-E","","Hawkstone Ter","1.0","TenthsofMile","W","41.36976100","-73.14829500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","AC37","2023-02-25 01:25:05.0","O","Open","2023-02-25 01:27:52.0","","","","","","","","","","","",""
"1027723","1","Complete","1027723","1027723","41.26188300","-72.89419900","922126","New Haven","93","93","New Haven","2022-05-22","2022","5","May","22","1","Sunday","20:20:00","20","22017026","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","1.99","337","337-E","337-E","","Beecher Place","115.0","Feet","E","41.26188300","-72.89419900","10","Pedalcycle/Pedalcyclist","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","42367","2022-05-22 23:55:33.0","O","Open","2023-03-02 17:08:58.0","","","","","","","","","","","",""
"1029552","1","Complete","1029552","1029552","41.55396300","-73.02963600","922294","Waterbury","151","151","Waterbury","2022-11-05","2022","11","November","5","7","Saturday","20:44:00","20","2200108388","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.59","0303","EAST MAIN ST","EAST MAIN ST","","William St","30.0","Feet","W","41.55396300","-73.02963600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","861","2023-03-08 18:59:15.0","O","Open","2023-03-08 19:45:51.0","","","","","","","","","","","",""
"1031126","1","Complete","1031126","1031126","41.26781900","-73.00170900","922199","Orange","107","107","Orange","2022-06-23","2022","6","June","23","5","Thursday","11:59:00","11","22-21686","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.09","0146","OLD TAVERN RD","OLD TAVERN RD","","Racebrook Rd","450.0","Feet","W","41.26781900","-73.00170900","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","2","Cloudy","1","Daylight","1","Dry","0","None","","","","","0","None","","","","","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0010700","Orange PD","113","2022-06-29 15:07:00.0","O","Open","2022-06-29 08:59:00.0","","","","","","","","","","","",""
"1037086","1","Complete","1037086","1037086","41.38233000","-72.86656600","922111","North Haven","101","101","North Haven","2022-05-21","2022","5","May","21","7","Saturday","18:21:00","18","2200217750","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","1","1","Interstate","7.19","91","91-N","91-N","","Ent ramp from RT 40","1.0","TenthsofMile","N","41.38233000","-72.86656600","9","Pedestrian","4","Sideswipe, same direction","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","1116","2023-04-03 23:06:01.0","C","Closed","2023-04-03 23:15:24.0","","","","","","","","","","","",""
"1038025","1","Complete","1038025","1038025","41.54883000","-72.80433700","923028","Meriden","80","80","Meriden","2023-02-01","2023","2","February","1","4","Wednesday","23:34:00","23","2300003737","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.73","0307","LEWIS AV","LEWIS AV","","I-691 WB ramp","30.0","Feet","S","41.54883000","-72.80433700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0008000","Meriden PD","617","2023-04-06 15:30:08.0","O","Open","2023-04-06 16:21:32.0","","","","","","","","","","","",""
