https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"536880","2","2","Parked Vehicle","0","GMC","2015","2015","Sierra K1500 Sle","White ","W","Westbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","0","None","45","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","4","1","Straight","1","Level","8","Sector 8 (SouthWest) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","12","Parked","0","None","3GTU2UEC8FG345190","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","","","","","","","1","No Special Function","88","Not applicable","","","FARMINGTON","CT","UnitedStates","06032","false","false","","false","false","Derby Avenue / Route 34","false","CT","false","false","88","Wesco Insurance Company","","","","","","","","","","","","","","","","","","","","2019-08-01","","","",""
"551242","2","1","Vehicle in Operation","1","Mercedes-benz","2017","2017","C300 4 Matic","Black","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","5","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","WDDWJ4KB4HF362232","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Fort Worth","TX","","76177","","false","Bruneau's Garage (Police Impound)","false","false","Boston Post Rd","false","CT","false","false","88","GEICO","","","","","","","","","","","","","","","","","","","","2019-07-30","","","",""
"561391","2","1","Vehicle in Operation","1","Chevrolet","2017","2017","Equinox Lt Awd","Red","S","Southbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","2","Uphill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","2GNFLFEK1H6104134","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Middletown","CT","","06457","","false","Wheelers Tow Company","false","false","Dixwell Ave","false","CT","false","false","88","The First Liberty Insurance Corporation","","","","","","","","","","","","","","","","","","","","","","","",""
"573355","1","1","Vehicle in Operation","1","Suzuki","2007","2007","Gsxr 600","Red","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","JS1GN7DAX72107092","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06513","false","false","","false","false","Ferry St","false","","true","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"573770","2","1","Vehicle in Operation","2","Kia","2013","2013","Optima","Brown","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","5XXGN4A7XDG111873","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06519","false","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","88","Allstate","","","","","","","","","","","","","","","","","","","","2020-03-15","","","",""
"573770","1","1","Vehicle in Operation","1","","","","","","S","Southbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","true","","false","false","Ella T Grasso Blvd","false","","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"574479","2","1","Vehicle in Operation","1","BMW","2009","2009","335I","BLK","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","50","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","WBAWB73559P158890","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Attleboro","MA","","02703","","false","N/A","false","false","I-95 Southbound","false","MA","false","false","1","ARBELLA MUTUAL INSURANCE","","","","","","","","","","","","","","","","","","","","","","","",""
"574479","1","1","Vehicle in Operation","1","UNKNOWN","","","TT","White","S","Southbound","false","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","50","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","1","Level","99","Unknown","99","Unknown","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","99","Unknown","99","Unknown","UNKNOWN","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not applicable","2","No","","","","","","true","N/A","false","false","I-95 SOUTHBOUND","false","","false","false","1","UNKNOWN","","UNKNOWN ","UNKNOWN","99","","","99","Unknown","","","","","","99","Unknown","99","Unknown","99","Unknown","","88","Not Applicable","",""
"574479","3","1","Vehicle in Operation","1","Ford","2011","2011","Focus SE","Tan","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","50","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","1FAHP3FN4BW128556","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","North Haven","CT","","06473","","false","N/A","false","false","I-95 Southbound","false","CT","false","false","1","Safeco Insurance Company of Illinois","","","","","","","","","","","","","","","","","","","","","","","",""
"574541","1","1","Vehicle in Operation","1","Honda","1999","1999","Accord EX","Tan","S","Southbound","false","17","Pedestrian","1","Straight Ahead","7","Tires","10","Windows/Windshield","35","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","7","Tires","1HGCG1656XA051834","1","No Control Device","88","Not Applicable","17","Pedestrian","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","06704","true","true","Police HQ","false","false","Wolcott St","false","CT","false","false","1","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"577498","1","1","Vehicle in Operation","1","Toyota","2007","2007","Prius","Gray","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","7","Tires","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","7","Tires","JTDKB20U173231676","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Meriden","CT","","06451","true","false","Waterbury Police Garage","false","false","Meriden Road","false","CT","false","false","88","THE STANDARD FIRE INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","","","","",""
"580897","1","1","Vehicle in Operation","1","Chrysler","2012","2012","300c","Black","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","2C3CCAETXCH229030","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","Islip Terrace","NY","UnitedStates","11752","false","false","","false","false","Middletown Ave","false","NY","false","false","88","Geico","","","","","","","","","","","","","","","","","","","","2019-11-11","","","",""
"580942","1","1","Vehicle in Operation","2","Buick","","","Lesabre","Silver Or Aluminum","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","99","Unknown","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","","3","Traffic Control Signal","2","Yes","8","Ran Off Roadway Right","17","Pedestrian","17","Pedestrian","47","Other Fixed Object (wall, building, tunnel, etc.)","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","06513","false","false","","false","false","Grand Avenue","false","CT","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"585956","2","1","Vehicle in Operation","1","","","","","Gray","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","0","None","40","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","South Turnpike Road","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"585956","1","1","Vehicle in Operation","1","Honda","2009","2009","Civic EX","Gray","S","Southbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1HGFA158X9L024038","1","No Control Device","88","Not Applicable","11","Cross Centerline","33","Curb","18","Pedalcycle/Pedalcyclist","39","Other Traffic Barrier","1","No Special Function","88","Not applicable","","","Meriden","CT","","06451","","false","Wallingford Police Department","false","false","South Turnpike Road","false","CT","false","false","1","Esurance Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"604045","1","1","Vehicle in Operation","3","Nissan","1998","1998","Maxima G","Blk      ","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JN1CA21D0WT612748   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Naugatuck","CT","","06770","true","true","","false","false","North Main Street","false","CT","false","false","88","Unconfirmed","","","","","","","","","","","","","","","","","","","","","","","",""
"606719","1","1","Vehicle in Operation","1","Dodge","2003","2003","Ram","Black","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","5","Pick Up","1","Straight Ahead","0","None","1D7HA18D83J612660","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Dixwell Ave","false","CT","false","false","88","Usaa","","","","","","","","","","","","","","","","","","","","2020-04-01","","","",""
"608410","1","1","Vehicle in Operation","5","Toyota","2018","2018","Sienna Se","Black","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","3","Hillcrest","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","3","Passenger Van","1","Straight Ahead","0","None","5TDXZ3DC0JS951081","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","NEWARK","NJ","","07114","","false","Continental ","false","false","I-91","false","CT","false","false","88","HERTZ SELF INSURED","","","","","","","","","","","","","","","","","","","","2019-01-01","","","",""
"613397","2","1","Vehicle in Operation","1","TOYOTA","2006","2006","CAMRY","WHITE","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","2","Curve Left","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","4T1BE32K36U715538","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Mineola","NY","","11501","","false","Troop G ","false","false","Interstate 95","false","NY","false","false","1","GEICO","","","","","","","","","","","","","","","","","","","","2019-04-08","","","",""
"613397","1","2","Parked Vehicle","1","HYUNDAI","2018","2018","ELANTRA","GREY","N","Northbound","false","22","Motor Vehicle In Motion","97","Other","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","2","Curve Left","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","97","Other","0","None","5NPD84LF5JH254258","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Tulsa","OK","UnitedStates","74134","","false","Bruneau's Garage","false","false","Interstate 95","false","MI","false","false","1","RENTAL SELF INSURED","","","","","","","","","","","","","","","","","","","","","","","",""
